桜木町歩道橋,https://ext.yakei.jp/photo/pc/sakuragicho_footbridge1.jpg,https://yakei.jp/japan/spot.php?i=sakuragicho_footbridge,35.449642,139.6322378
JR横浜タワー うみそらデッキ,https://ext.yakei.jp/photo/pc/umizora-deck1.jpg,https://yakei.jp/japan/spot.php?i=umizora-deck,35.4663696,139.6219645
そごう横浜店　太陽の広場,https://ext.yakei.jp/photo/pc/sogo1.jpg,https://yakei.jp/japan/spot.php?i=sogo,35.4654493,139.6250517
横浜スカイビル,https://ext.yakei.jp/photo/pc/skybuild1.jpg,https://yakei.jp/japan/spot.php?i=skybuild,35.4646185,139.6243441
みなとみらい大橋,https://ext.yakei.jp/photo/pc/mm_bridge1.jpg,https://yakei.jp/japan/spot.php?i=mm_bridge,35.4652369,139.6273805
高島水際線公園,https://ext.yakei.jp/photo/pc/mizugiwasen1.jpg,https://yakei.jp/japan/spot.php?i=mizugiwasen,35.465753,139.6308856
水際線プロムナード,https://ext.yakei.jp/photo/pc/mizugiwasen_prom1.jpg,https://yakei.jp/japan/spot.php?i=mizugiwasen_prom,35.4521422,139.6358035
はまみらいウォーク,https://ext.yakei.jp/photo/pc/hamamirai1.jpg,https://yakei.jp/japan/spot.php?i=hamamirai,35.4640865,139.6257333
ポートサイド公園,https://ext.yakei.jp/photo/pc/portside1.jpg,https://yakei.jp/japan/spot.php?i=portside,35.4676082,139.6304369
横浜ベイクォーター　Bay Garden,https://ext.yakei.jp/photo/pc/bayquarter1.jpg,https://yakei.jp/japan/spot.php?i=bayquarter,35.4664687,139.6267626
コットンハーバー,https://ext.yakei.jp/photo/pc/cotton1.jpg,https://yakei.jp/japan/spot.php?i=https://yakei.jp/japan/spot.php?i=cotton,35.468386,139.639393
瑞穗橋,https://ext.yakei.jp/photo/pc/mizuho1.jpg,https://yakei.jp/japan/spot.php?i=mizuho,35.4721045,139.6397649
幸ヶ谷公園,https://ext.yakei.jp/photo/pc/kougaya1.jpg,https://yakei.jp/japan/spot.php?i=kougaya,35.4720052,139.6293587
本覚寺,https://ext.yakei.jp/photo/pc/hongakuji1.jpg,https://yakei.jp/japan/spot.php?i=hongakuji,35.4720479,139.6267603
子安台公園,https://ext.yakei.jp/photo/pc/koyasudai1.jpg,https://yakei.jp/japan/spot.php?i=koyasudai,35.4926826,139.6602551
神之木公園,https://ext.yakei.jp/photo/pc/kaminoki1.jpg,https://yakei.jp/japan/spot.php?i=kaminoki,35.4955779,139.652355
西寺尾の丘公園,https://ext.yakei.jp/photo/pc/terao1.jpg,https://yakei.jp/japan/spot.php?i=terao,35.5003492,139.6489476
みはらし公園,https://ext.yakei.jp/photo/pc/miharashi_bay1.jpg,https://yakei.jp/japan/spot.php?i=miharashi_bay,35.4643309,139.6086919
高島山公園,https://ext.yakei.jp/photo/pc/takashima1.jpg,https://yakei.jp/japan/spot.php?i=takashima,35.4714485,139.6246815
三ッ沢上町公園,https://ext.yakei.jp/photo/pc/mitsuzawa1.jpg,https://yakei.jp/japan/spot.php?i=mitsuzawa,35.4764874,139.6046976
松見みはらし公園,https://ext.yakei.jp/photo/pc/matsumi1.jpg,https://yakei.jp/japan/spot.php?i=matsumi,35.5012161,139.6409114
大黒ふ頭西緑地,https://ext.yakei.jp/photo/pc/daikokufuto1.jpg,https://yakei.jp/japan/spot.php?i=daikokufuto,35.4583751,139.6770044
SKYWALK,https://ext.yakei.jp/photo/pc/skywalk1.jpg,https://yakei.jp/japan/spot.php?i=skywalk,35.4592695,139.676653
海芝浦駅,https://ext.yakei.jp/photo/pc/umishibaura1.jpg,https://yakei.jp/japan/spot.php?i=umishibaura,35.4860928,139.7008904
海芝公園,https://ext.yakei.jp/photo/pc/umishiba1.jpg,https://yakei.jp/japan/spot.php?i=umishiba,35.4858269,139.7002588
新芝浦駅,https://ext.yakei.jp/photo/pc/shinshibaura1.jpg,https://yakei.jp/japan/spot.php?i=shinshibaura,35.4918977,139.7001403
大黒プロムナード,https://ext.yakei.jp/photo/pc/daikoku1.jpg,https://yakei.jp/japan/spot.php?i=daikoku,35.4711864,139.6682829
横浜さとうのふるさとバス停,https://ext.yakei.jp/photo/pc/yokohama-sato1.jpg,https://yakei.jp/japan/spot.php?i=yokohama-sato,35.4694,139.671
潮見橋,https://ext.yakei.jp/photo/pc/shiomibashi1.jpg,https://yakei.jp/japan/spot.php?i=shiomibashi,35.50406695,139.6794925
港の見える丘公園,https://ext.yakei.jp/photo/pc/minato1.jpg,https://yakei.jp/japan/spot.php?i=minato,35.4405924,139.654746
横浜山手町,https://ext.yakei.jp/photo/pc/yokohama-yamate1.jpg,https://yakei.jp/japan/spot.php?i=yokohama-yamate,35.437212,139.6508526
ワシン坂上公園,https://ext.yakei.jp/photo/pc/washinzaka-park1.jpg,https://yakei.jp/japan/spot.php?i=washinzaka-park,35.4358586,139.6593545
神奈川県庁　屋上展望台,https://ext.yakei.jp/photo/pc/kanagawapref1.jpg,https://yakei.jp/japan/spot.php?i=kanagawapref,35.4476652,139.6426432
アメリカ山公園,https://ext.yakei.jp/photo/pc/americayama1.jpg,https://yakei.jp/japan/spot.php?i=americayama,35.4413358,139.6515664
山手イタリア山庭園,https://ext.yakei.jp/photo/pc/yamate_italia1.jpg,https://yakei.jp/japan/spot.php?i=yamate_italia,35.4366667,139.6433333
ワシン坂,https://ext.yakei.jp/photo/pc/washinzaka1.jpg,https://yakei.jp/japan/spot.php?i=washinzaka,35.43281895,139.6617106
元町百段公園,https://ext.yakei.jp/photo/pc/hyakudan1.jpg,https://yakei.jp/japan/spot.php?i=hyakudan,35.4397166,139.6488587
元町公園　貝殻坂,https://ext.yakei.jp/photo/pc/motomachi1.jpg,https://yakei.jp/japan/spot.php?i=motomachi,35.4381451,139.6513269
MEGAドン・キホーテ山下公園店　夜景フロア,https://ext.yakei.jp/photo/pc/megadonki1.jpg,https://yakei.jp/japan/spot.php?i=megadonki,35.4424167,139.653986
野毛山展望台,https://ext.yakei.jp/photo/pc/nogeyama1.jpg,https://yakei.jp/japan/spot.php?i=nogeyama,35.4450315,139.6232777
浅間台みはらし公園,https://ext.yakei.jp/photo/pc/sengen_miharashi1.jpg,https://yakei.jp/japan/spot.php?i=sengen_miharashi,35.4643309,139.6086919
宮田中学校前,https://ext.yakei.jp/photo/pc/miyata1.jpg,https://yakei.jp/japan/spot.php?i=miyata,35.46138,139.6028
御所山公園,https://ext.yakei.jp/photo/pc/goshoyama1.jpg,https://yakei.jp/japan/spot.php?i=goshoyama,35.4545026,139.623317
大岡川プロムナード,https://ext.yakei.jp/photo/pc/oookagawa1.jpg,https://yakei.jp/japan/spot.php?i=oookagawa,35.4248335,139.6004475
